title,description,year,type,rate_start,votes,status,followers,episodes,genders,url_anime,image
Queen's Blade: Grimoire,"La historia se desarrolla después de que finalice el campeonato de la campeona errante Leina. Alicia, maga de la corte real, utiliza magia negra y abre un pasaje a otra dimensión. Desde esa puerta un conejo atrae a Alicia hasta otra dimensión llamada Melfairland, donde se celebra un torneo para premiar a una Queen’s Blade, y Alicia decide participar para encontrar la forma de volver a su mundo.",2016,OVA,4.4,47,Finalizado,584,2,"Acción,Aventuras,Ecchi,Fantasía,",https://www3.animeflv.net/anime/queens-blade-grimoire,https://www3.animeflv.net/uploads/animes/covers/2415.jpg
Ajin,"Los subhumanos no pueden morir. Aparecieron por primera vez en Africa durante un conflicto bélico, hace diecisete años. A partir de entonces, más especímenes han ido apareciendo en la sociedad humana y, para fines experimentales, el gobierno recompensará generosamente a cualquiera que capture uno. Ajeno a ello, un estudiante de bachillerato se dispone a comenzar sus vacaciones de verano, incapaz de pensar que su vida está a punto de tomar un giro inesperado.",2016,Anime,4.6,626,Finalizado,6916,13,"Acción,Misterio,Seinen,Sobrenatural,Terror,",https://www3.animeflv.net/anime/ajin,https://www3.animeflv.net/uploads/animes/covers/2382.jpg
Kono Subarashii Sekai ni Shukufuku wo!,"Esta popular comedia de mundos alternativos gira en torno a Kazuma Satou, un hikkikomori fan a muerte de los videojuegos, el anime y el manga. Un accidente de tráfico pone fin a su vida… o eso debería haber pasado, pero se despierta con una preciosa chica al lado que se presenta diciendo que es una diosa. La chica le dice “Tengo buenas noticias. ¿Te gustaría ir a un mundo alternativo? Puedes llevarte sólo una cosa que te guste” y él le contesta “Entonces, te llevaré a ti”. Con eso, es teletransportado a otro mundo en el que comienza su gran aventura sometiéndose a un rey demonio… aunque antes de eso tiene que trabajar duro para costearse la comida, la ropa y la vivienda. Kazuma quiere vivir en paz, pero la diosa le crea un problema tras otro, y entonces el ejército del rey demonio se fija en él.",2016,Anime,4.7,4333,Finalizado,42239,11,"Aventuras,Comedia,Fantasía,Sobrenatural,",https://www3.animeflv.net/anime/kono-subarashii-sekai-ni-shukufuku-wo,https://www3.animeflv.net/uploads/animes/covers/2381.jpg
Ao no Kanata no Four Rhythm,"La invención de los Grav-Shoes, unos zapatos especiales que en realidad son dispositivos antigravitacionales, cambia drásticamente el mundo al proporcionar a las personas la capacidad de surcar libremente los cielos.
Asuka Kurashina se transfiere a la preparatoria Kunahama, donde conoce a Masaya Hinata y Misaki Tobisawa, quienes le hablan del deporte aéreo de moda: el Flying Circus, o FC para abreviar. Fascinada por este deporte, Asuka se une de inmediato al club de FC de la escuela.
Ella y sus compañeras en ocasiones viven momentos de tensión, pero también se apoyan unas a otras en la persecución de sus respectivos objetivos mientras se baten en duelo contra formidables rivales para poder triunfar en el torneo de verano de FC.",2016,Anime,4.6,265,Finalizado,2303,12,"Ciencia Ficción,Deportes,Drama,Escolares,",https://www3.animeflv.net/anime/ao-no-kanata-no-four-rhythm,https://www3.animeflv.net/uploads/animes/covers/2380.jpg
Akagami no Shirayuki-hime 2nd Season,Segunda temporada de Akagami no Shirayuki-hime,2016,Anime,4.7,774,Finalizado,6025,12,"Drama,Fantasía,Romance,Shoujo,",https://www3.animeflv.net/anime/akagami-no-shirayuki-hime-2nd-season,https://www3.animeflv.net/uploads/animes/covers/2379.jpg
Mahou Shoujo Nante Mou Ii Desukara.,"cualquier cosa. Un día, Yuzuka es acosada por una extraña criatura llamada Miton, que se encontraba merodeando un vertedero. Miton le dice “tienes madera para ser una chica mágica” en un tono sospechoso. De repente, Yuzuka es convertida en una magical girl con traje de baño.",2016,Anime,4.0,45,Finalizado,362,12,"Comedia,Magia,",https://www3.animeflv.net/anime/mahou-shoujo-nante-mou-ii-desukara,https://www3.animeflv.net/uploads/animes/covers/2397.jpg
Hai to Gensou no Grimgar,"ivir, no es fácil. Cuando Haruhito despierta, todo está oscuro. No sabe dónde está, porque está aquí y de dónde viene. A su alrededor hay muchos y muchas como él. Juntos avanzan hasta un mundo conocido como “Grimgar”. Recuerdos, dinero, poderes especiales. Esta es la realidad, somos nosotros los que nunca obtendremos estas cosas.",2016,Anime,4.7,1730,Finalizado,11913,12,"Acción,Aventuras,Drama,Fantasía,",https://www3.animeflv.net/anime/hai-to-gensou-no-grimgar,https://www3.animeflv.net/uploads/animes/covers/2376.jpg
Saijaku Muhai no Bahamut,"La historia gira en torno a Lux, el ya-no-príncipe de un imperio llamado Arcadia que fue derrocado por una rebelión cinco años antes. Accidentalmente Lux se mete en la zona de baños de un dormitorio femenino, ve a la nueva princesa del imperio desnuda, y desata su ira. La muchacha, llamada Lisesharte, reta a Lux a un duelo con Drag-Ride, unas antiguas armas mecánicas blindadas que se han rescatado desde las ruinas de lugares de todo el mundo.
Lux solía ser conocido como el Drag-Knight más fuerte, aunque ahora es el “invicto más débil” porque nunca atacaría en la batalla. Después del duelo con Lisesharte, Lux termina asistiendo a una academia femenina que entrena a miembros de la realeza para ser Drag-Knights.",2016,Anime,4.6,1383,Finalizado,16867,12,"Acción,Ecchi,Escolares,Fantasía,Harem,Mecha,Romance,Sobrenatural,",https://www3.animeflv.net/anime/saijaku-muhai-no-bahamut,https://www3.animeflv.net/uploads/animes/covers/2378.jpg
Schwarzesmarken,"Schwarzesmarken es un spin-off de la serie Muv-Luv Alternative, pero los eventos toman lugar en 1983.
El Escuadrón de TSF 666 del Ejército Occidental Alemán ""Schwarzesmarken"" (Marcas Negras) son una unidad de fuerzas especiales encargadas con la misión de atacar a las fuerzas BETA por medios poco convencionales, Sus órdenes siempre tienen la máxima prioridad, por lo cual acostumbran a ignorar los pedidos de ayuda de las unidades aliadas que podrían desviarlos de su misión principal, aunque sea por un momento.",2016,Anime,4.5,253,Finalizado,2398,12,"Acción,Ciencia Ficción,Drama,Historico,Mecha,Militar,",https://www3.animeflv.net/anime/schwarzesmarken,https://www3.animeflv.net/uploads/animes/covers/2377.jpg
Nijiiro Days,,2016,Anime,4.5,637,Finalizado,5649,24,"Comedia,Escolares,Recuentos de la vida,Romance,Shoujo,",https://www3.animeflv.net/anime/nijiiro-days,https://www3.animeflv.net/uploads/animes/covers/2394.jpg
Koyomimonogatari,"Cuenta 12 historias cortas que narran doce meses en la vida de Koyomi Araragi, quien comienza un nuevo semestre después de un encuentro entre el protagonista y una vampiresa durante las vacaciones de verano, y que finalizará con sus exámenes para acceder a la universidad.",2016,Anime,4.5,371,Finalizado,3097,12,"Comedia,Misterio,Sobrenatural,",https://www3.animeflv.net/anime/koyomimonogatari,https://www3.animeflv.net/uploads/animes/covers/2395.jpg
Dimension W,"En el año 2071, los problemas energéticos parecen haberse resuelto gracias a una red interdimensional de inductores -las “bobinas”- que extraen energía de una fuente aparentemente infinita. Esta fuente es la Dimension W, un cuarto plano que existe más allá de las dimensiones X, Y y Z. En este mundo, bobinas “ilegales” ofrecen poderes que la policía quiere contrarrestar. Enfrentarse a estas bobinas es el trabajo del anti-bobinas Kyouma, cuyo encuentro con la bobina android Mira lleva a ambos a formar una asociación reacia.",2016,Anime,4.7,522,Finalizado,4251,13,"Acción,Ciencia Ficción,Seinen,",https://www3.animeflv.net/anime/dimension-w,https://www3.animeflv.net/uploads/animes/covers/2375.jpg
Ooyasan wa Shishunki!,,2016,Anime,4.7,75,Finalizado,778,12,"Comedia,Recuentos de la vida,",https://www3.animeflv.net/anime/ooyasan-wa-shishunki,https://www3.animeflv.net/uploads/animes/covers/2393.jpg
Nurse Witch Komugi-chan R,"Basado en Nurse Witch Komugi-chan Magi Karte, el spinoff en forma de OVA producido por Tatsunoko Production entre 2002 y 2005, esta obra contiene nuevos personajes, diseños y seiyuus.
Komugi Yoshida es una chica de segundo de secundaria un poco patosa pero con mucho ánimo. Es una idol al igual que Kokona Saionji, su buena amiga y compañera de clase, y Tsubasa Kisaragai, otra idol que viste de hombre. Sin embargo, al contrario que Kokona y su enorme popularidad en aumento, o Tsubasa con su carisma debido a su forma de vestir, Komugi tiene un escaso éxito digno de una tienda de distrito. A pesar de ello, Komugi sigue empeñada en conseguir su “sueño ” de tener una doble vida: idol y estudiante de secundaria.
Un día, una misteriosa criatura herida llamada Usa-P aparece delante de Komugi. La joven decide curarla y Usa-P, como agradecimiento, le pregunta si quiere convertirse en una chica legendaria con la capacidad de usar poderes mágicos",2016,Anime,4.3,19,Finalizado,222,12,"Comedia,Magia,Parodia,",https://www3.animeflv.net/anime/nurse-witch-komugi-chan-r,https://www3.animeflv.net/uploads/animes/covers/2374.jpg
Bubuki Buranki,"Azuma Akira regresa a Japón tras haber estado fuera diez años solo para que un grupo de extraños armados le ataquen y lo capturen. Sin embargo, una amiga de su infancia, Ogon Asabuki, lo salva gracias al Bubuki que se ha convertido en su mano derecha.",2016,Anime,4.4,192,Finalizado,1087,12,"Acción,Ciencia Ficción,Drama,Mecha,",https://www3.animeflv.net/anime/bubuki-buranki,https://www3.animeflv.net/uploads/animes/covers/2372.jpg
Durarara!!x2 Ketsu,Tercera parte de la segunda temporada de Durarara!!,2016,Anime,4.7,379,Finalizado,2101,12,"Acción,Misterio,Sobrenatural,",https://www3.animeflv.net/anime/durararax-ketsu,https://www3.animeflv.net/uploads/animes/covers/2373.jpg
Luck & Logic,"En un futuro lejano, la humanidad se enfrenta a una crisis sin precedentes.
En Tetra Heaven, la tierra de leyenda, se conoce la paz después de más de un siglo de guerra. Los dioses que perdieron la batalla buscaron un nuevo lugar donde vivir, y lo encontraron en Septpia, el mundo humano, al que deciden atacar. Los Logicalists que forman parte de ALCA, una agencia policial especial cuya tarea es la de proteger la ciudad de la invasión de los extranjeros, se vieron forzados a defender las ciudades.
Dependiendo de su capacidad, los Logicalists pueden entrar en fase Trance con las deidades del otro mundo, obteniendo así la oportunidad de luchar en el campo de batalla.
Yoshichika Tsurugi es un joven normal y corriente que, tras encontrarse con la diosa Athena después de un ataque enemigo, ve cómo su vida cambia por completo.",2016,Anime,4.4,164,Finalizado,2489,12,"Acción,Fantasía,",https://www3.animeflv.net/anime/luck-and-logic,https://www3.animeflv.net/uploads/animes/covers/2355.jpg
Reikenzan: Hoshikuzu-tachi no Utage,"En la historia del anime, un cometa traerá consigo una gran calamidad y, con el fin de elegir a un niño predestinado por él, la familia del clan “Reiken”, que tiene una larga historia, pone en marcha de nuevo exámenes para elegir discípulos. El protagonista, que posee un alma especial que sólo se manifiesta cada mil años, decide hacer el examen y comienza el camino hacia convertirse en un sabio excepcional.",2016,Anime,4.6,261,Finalizado,3197,12,"Comedia,Fantasía,Magia,",https://www3.animeflv.net/anime/reikenzan-hoshikuzu-tachi-no-utage,https://www3.animeflv.net/uploads/animes/covers/2368.jpg
King of Prism by Pretty Rhythm,"Franquicia audiovisual de Takara Tomy que ha pasado de los arcades al mundo de la animación. Las protagonistas suelen ser aspirantes a idols que compiten en los “Prism Show”, una competición que combina patinaje, baile, canciones y moda.",2016,Película,4.1,60,Finalizado,350,1,"Deportes,Música,Shoujo,",https://www3.animeflv.net/anime/king-of-prism-by-pretty-rhythm,https://www3.animeflv.net/uploads/animes/covers/2525.jpg
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri - Enryuu-hen","Segunda parte de Gate: Jieitai Kanochi nite, Kaku Tatakaeri",2016,Anime,4.8,1608,Finalizado,8120,12,"Acción,Aventuras,Fantasía,Militar,",https://www3.animeflv.net/anime/gate-jieitai-kanochi-nite-kaku-tatakaeri-enryuu-hen,https://www3.animeflv.net/uploads/animes/covers/2370.jpg
Shouwa Genroku Rakugo Shinjuu,"Cuando un hombre sale de la cárcel, sabe exactamente dónde dirigirse en primer lugar. Tras enamorarse con la interpretación de un narrador cómic tradicional de la historia llamada “Shinigami”, el protagonista está decidido a convertirse en su aprendiz. El intérprete, Yakumo, que nunca ha tomado un aprendiz antes acepta al ex prisionero, y le apoda “Yotaro”. Yotaro comienza su nueva vida felizmente, conoce a los demás en la vida de Yakumo, incluyendo a Konatsu. Konatsu es la hija de un famoso narrador que acogió Yakumo tras la trágica muerte de su padre. A Konatsu le encanta contar historias de su padre, y le encantaría llegar a ser una artista en su propio derecho, pero ese camino no está disponible para las mujeres.",2016,Anime,4.5,193,Finalizado,1124,13,"Drama,Historico,Josei,",https://www3.animeflv.net/anime/shouwa-genroku-rakugo-shinjuu,https://www3.animeflv.net/uploads/animes/covers/2390.jpg
Glass no Hana to Kowasu Sekai,"Un espacio flotando sin gravedad donde un infinito número de luces de diferentes colores brillan: la “Caja de la Sabiduría”. Dentro de esta caja hay múltiples mundos, múltiples líneas temporales, y solía haber muchos tipos de personas. Aquí es donde Dual y Dorothy estaban luchando contra unos enemigos llamados “Virus”. Los mundos afectados por estos virus tienen que desaparecer. Esta es la misión, el trabajo de las chicas.
Sin embargo, un día, Dual y Dorothy sienten la presencia de un nuevo Virus. Llegando a su localización, ven a una chica siendo atacada por ellos. Después de salvarla, el dúo espera a que se despierte para preguntarle quién es, de dónde viene y a dónde va. Finalmente, cuando la chica abre sus ojos, les dice su nombre, Rimo, y susurra una única frase “Debo volver a la parcela de las flores…”",2016,Película,4.3,89,Finalizado,796,1,"Ciencia Ficción,",https://www3.animeflv.net/anime/glass-no-hana-to-kowasu-sekai,https://www3.animeflv.net/uploads/animes/covers/2405.jpg
Divine Gate,El juego es un RPG gratuito en el que los jugadores van explorando mazmorras y resolviendo puzzles para desbloquear paneles y encontrar tesoros o monstruos.,2016,Anime,4.1,252,Finalizado,2756,12,"Acción,Ciencia Ficción,Fantasía,",https://www3.animeflv.net/anime/divine-gate,https://www3.animeflv.net/uploads/animes/covers/2366.jpg
Kizumonogatari I: Tekketsu-hen,,2016,Película,4.3,751,Finalizado,4642,1,"Misterio,Sobrenatural,Vampiros,",https://www3.animeflv.net/anime/kizumonogatari-i-tekketsu-hen,https://www3.animeflv.net/uploads/animes/covers/2533.jpg
Phantasy Star Online 2 The Animation,,2016,Anime,4.2,227,Finalizado,3457,12,"Acción,Ciencia Ficción,Escolares,Juegos,",https://www3.animeflv.net/anime/phantasy-star-online-2-the-animation,https://www3.animeflv.net/uploads/animes/covers/2364.jpg
Dagashi Kashi,"La historia de esta obra nos pone en la piel de Kokonotsu, un joven que no quiere heredar la tienda rural de caramelos de sus padres. Una chica llamada Hotaru, obsesionada con este tipo de tiendas, aparece y le insiste en quedarse con la tienda.",2016,Anime,4.5,700,Finalizado,11651,12,"Comedia,Recuentos de la vida,Shounen,",https://www3.animeflv.net/anime/dagashi-kashi,https://www3.animeflv.net/uploads/animes/covers/2365.jpg
